sentiment_burnout,sleep_deficit,overwork_score,break_deficit,mood_burnout,keyword_stress,deadline,cognitive_load,emotional_intensity,energy_level,social_interaction,physical_exercise,caffeine_intake,study_continuity,previous_mood_delta,risk_level_label,risk_score_target
0.22958918,0.17103426,0.45130306,0.13382487,0.18661943,0.40885088,0.0,0.124965996,0.0,0.6733919,0.73750186,0.8012264,0.2400835,0.08159112,-0.04338736,Low,0
0.14879122,0.14702405,0.08998637,0.17810468,0.08838653,0.17263164,0.0,0.14701936,0.044669256,0.9855472,0.6229694,0.33124992,0.5099214,0.3407418,-0.030982377,Low,0
0.18892607,0.39556664,0.19622211,0.44814032,0.19135527,0.28822786,1.0,0.2375748,0.25208572,0.9271795,0.89052945,0.526679,0.10983982,0.42686746,0.29928985,Low,0
0.18982987,0.31447375,0.27662206,0.14976802,0.22599345,0.38816863,1.0,0.43031514,0.024911191,0.29683703,0.94077766,0.86811715,0.46940213,0.16353528,0.57659674,Low,0
0.091959395,0.11211625,0.0049578617,0.0054548834,0.035836745,0.15921281,0.0,0.28965268,0.13155884,0.80598694,0.72714055,0.8439429,0.059581023,0.44031066,-0.058265444,Low,0
0.16011557,0.1348458,0.2175514,0.16798502,0.22140446,0.29415527,0.0,0.12703894,0.30832204,0.551042,0.8591284,0.82169133,0.04342792,0.10179567,0.19073905,Low,0
0.108650535,0.57255524,0.37956256,0.043979682,0.4646776,0.29098618,0.0,0.113864735,0.33446568,0.5936898,0.97881955,0.9766594,0.46361578,0.17766117,0.15813082,Low,0
0.14966452,0.08822511,0.37214425,0.12172009,0.0,0.05898009,0.0,0.3814133,0.25310785,0.7696095,0.84869623,0.8218045,0.46349478,0.2970835,0.44732204,Low,0
0.5521482,0.28152603,0.15734239,0.18117192,0.35184374,0.115847945,0.0,0.1859886,0.6831637,0.5249922,0.58101475,0.5045267,0.5047152,0.0,0.06972817,Low,0
0.30941486,0.29106742,0.3882413,0.22909817,0.14576676,0.055190433,0.0,0.27577996,0.40516052,0.8380231,0.9339365,0.82377833,0.07627575,0.34071866,-0.23376743,Low,0
0.27802888,0.07378349,0.2541015,0.32409164,0.30193803,0.09237804,0.0,0.18997183,0.35219613,0.88569874,0.96333796,0.7466114,0.12447696,0.044161085,0.21935995,Low,0
0.05840426,0.10168527,0.17383067,0.3216391,0.1363803,0.1745056,0.0,0.45760274,0.24960507,0.83671725,0.8396092,0.84461844,0.12125645,0.03179668,0.22495767,Low,0
0.10726376,0.27951536,0.23499143,0.86033994,0.11003419,0.42639184,1.0,0.14202687,0.2066117,0.8644928,0.9547811,0.72237706,0.36324948,0.2609149,0.1141043,Low,0
0.008258286,0.30056816,0.72606206,0.23086743,0.22417131,0.2668089,1.0,0.60661113,0.2721241,0.710737,0.9798267,0.8386881,0.16933265,0.17576972,0.33569488,Low,0
0.053106274,0.6158285,0.16147143,0.53014296,0.34633607,0.04297859,0.0,0.3664318,0.17368491,0.7943251,0.6240667,0.9395645,0.2562249,0.13269372,0.42534634,Low,0
0.1277509,0.1212622,0.21610977,0.17165005,0.016900877,0.10889158,1.0,0.36591703,0.17076308,0.8033378,0.6978677,0.7213834,0.34945038,0.029787343,-0.11251564,Low,0
0.2512102,0.4189365,0.18804252,0.33692703,0.16531067,0.53784126,0.0,0.4275082,0.30967054,0.97384894,0.8058867,0.60113245,0.25554508,0.24531963,0.05224343,Low,0
0.24266152,0.09492488,0.2086667,0.23544228,0.15274267,0.3913343,0.0,0.28529567,0.09766811,0.9396159,0.8455873,0.92545235,0.5001549,0.048398845,0.48412228,Low,0
0.09033301,0.17222393,0.12112738,0.03050832,0.33073384,0.23992153,1.0,0.29207748,0.16021733,0.7299088,0.37175778,0.61892766,0.38041526,0.07937393,0.4689551,Low,0
0.6273011,0.5840347,0.33252564,0.21416289,0.072223015,0.16695495,0.0,0.25020742,0.07690326,0.6703107,0.9043577,0.8431635,0.40077305,0.22912511,0.4799784,Low,0
0.32652077,0.02946195,0.22452329,0.058562405,0.09064426,0.01783009,1.0,0.40189463,0.63136554,0.6000911,0.76982695,0.6971269,0.12526883,0.15794508,0.3782583,Low,0
0.6650175,0.19052619,0.37358236,0.35063627,0.1402978,0.008631295,0.0,0.3257413,0.054784324,0.6310363,0.9447592,0.86116534,0.4230159,0.25854698,0.044641104,Low,0
0.05521781,0.101896316,0.31177363,0.19023457,0.23249748,0.26898828,0.0,0.17144705,0.2665896,0.8798193,0.77655584,0.8907757,0.19484085,0.1631239,0.31289074,Low,0
0.0,0.18300778,0.21163191,0.36865175,0.17304684,0.33627245,1.0,0.27317005,0.24425943,0.9127657,0.6457344,0.7733335,0.029694172,0.5777824,0.4035319,Low,0
0.46670458,0.16095908,0.35107285,0.20548515,0.1208233,0.2453797,0.0,0.47297713,0.21907535,0.8501649,0.7513554,0.64208096,0.13005956,0.24646115,-0.03250736,Low,0
0.13913688,0.21167547,0.21065123,0.17487752,0.43534538,0.10767358,0.0,0.33095023,0.15392473,0.780979,0.88198143,0.9507078,0.13223268,0.0,0.030628722,Low,0
0.16311076,0.124369614,0.33637014,0.27994892,0.5605319,0.26491413,0.0,0.19132294,0.42780408,0.7828382,0.9272952,0.56511813,0.64097106,0.15628567,0.51234525,Low,0
0.05137873,0.71087533,0.25475782,0.2874723,0.10260329,0.11689768,0.0,0.4361886,0.26090863,0.7282438,0.98506296,0.70732325,0.16583726,0.34200957,0.32129943,Low,0
0.18733144,0.17487495,0.36389372,0.39961523,0.28757492,0.2851014,0.0,0.23717414,0.2111586,0.87903935,0.87055093,0.9572094,0.239171,0.16549093,0.5549839,Low,0
0.2748089,0.3709642,0.4402323,0.33144853,0.29781672,0.4519504,1.0,0.3306025,0.21512781,0.9724957,0.7898843,0.5608519,0.16834491,0.27822283,0.34064463,Low,0
0.28553325,0.24250805,0.5119255,0.31047514,0.06257061,0.36645862,0.0,0.31164178,0.16081174,0.6536347,0.72478646,0.48650593,0.096698664,0.23752156,-0.12232875,Low,0
0.043628097,0.4333052,0.0781698,0.15282235,0.41725332,0.1813984,0.0,0.26844263,0.2212681,0.82446915,0.6727611,0.6378773,0.14359032,0.102129444,0.00317027,Low,0
0.37673184,0.23046623,0.6705765,0.17683473,0.42220742,0.2013557,1.0,0.5356591,0.3331803,0.6766202,0.5705951,0.72930926,0.17894864,0.07277377,0.13412972,Low,0
0.1136285,0.21066464,0.44738406,0.20168485,0.16266213,0.17267181,0.0,0.06559812,0.23323855,0.82429045,0.7257055,0.9138899,0.1940101,0.32395005,0.49116382,Low,0
0.40119925,0.090467215,0.16634408,0.33548993,0.8686045,0.33767128,0.0,0.24451621,0.23194224,0.87188643,0.8561981,0.8026723,0.056663364,0.25732464,0.32640594,Low,0
0.29970556,0.20823196,0.59260374,0.26338524,0.5140736,0.24055763,0.0,0.059001416,0.33935365,0.6900221,0.6461509,0.92106164,0.13473925,0.10291634,0.3454732,Low,0
0.15482932,0.3046643,0.2026245,0.31391492,0.14562008,0.14009957,0.0,0.16066964,0.06952768,0.9917733,0.6534387,0.5885049,0.059450626,0.03909534,-0.2701033,Low,0
0.25592613,0.1126208,0.20927933,0.30138028,0.11354147,0.06830683,0.0,0.061969537,0.44680187,0.7421154,0.68878,0.69227856,0.05947732,0.23366049,0.24783823,Low,0
0.39473632,0.3877615,0.10537792,0.06835974,0.15128322,0.1441942,0.0,0.052545752,0.32820094,0.9535115,0.8458244,0.8610004,0.2370055,0.19564696,-0.24082504,Low,0
0.06489576,0.03848641,0.08822347,0.043453645,0.27352002,0.15699781,0.0,0.043895517,0.44615644,0.7701864,0.6120185,0.88230264,0.45328337,0.71237457,0.06652389,Low,0
0.19145343,0.15749195,0.8375752,0.28073886,0.24875806,0.21259642,1.0,0.34591827,0.36741453,0.794629,0.803219,0.6717216,0.44275254,0.18117215,0.36964127,Low,0
0.20782365,0.55709314,0.16094278,0.010833223,0.24512523,0.3428198,0.0,0.3524541,0.1919961,0.738044,0.9130279,0.93703514,0.2589173,0.12649079,0.13774265,Low,0
0.19271588,0.12863852,0.114233166,0.14798015,0.3840027,0.41251776,1.0,0.44046772,0.27965274,0.8140716,0.65189606,0.6252147,0.28839785,0.2738837,0.2723611,Low,0
0.041911308,0.5074231,0.35327998,0.20868362,0.12660566,0.01880537,1.0,0.15326205,0.14785336,0.42336923,0.9269337,0.7741378,0.19088793,0.2736192,0.08566573,Low,0
0.1522015,0.068173505,0.046538047,0.13865905,0.28511193,0.25217298,0.0,0.13174637,0.28982568,0.9633608,0.637261,0.88714427,0.12892868,0.2187415,0.25362572,Low,0
0.1475114,0.040875737,0.6425893,0.5337833,0.27635354,0.23346081,0.0,0.2364219,0.21597406,0.7368637,0.84094524,0.8627341,0.16119704,0.21221401,-0.020549016,Low,0
0.2601217,0.22216813,0.16231743,0.1764626,0.3070222,0.25856623,0.0,0.13249278,0.05213437,0.6314581,0.7742409,0.8781967,0.3237464,0.26258752,0.5187661,Low,0
0.3638256,0.2217098,0.07738576,0.14507091,0.046004914,0.13519353,0.0,0.211397,0.13154954,0.89895886,0.9209879,0.74761885,0.1769061,0.38929424,0.40197614,Low,0
0.33104753,0.12640683,0.19341835,0.084165215,0.13784909,0.22883965,0.0,0.2830966,0.80545306,0.7701995,0.77164215,0.8234987,0.27092388,0.12881276,-0.03532474,Low,0
0.043204542,0.22009341,0.28441197,0.1312752,0.026373139,0.055918746,0.0,0.11674111,0.61955994,0.8864365,0.8119568,0.817964,0.44625765,0.308912,0.47794718,Low,0
0.05819185,0.33688453,0.27188858,0.4633934,0.111764304,0.2953909,0.0,0.25331876,0.13818645,0.8164237,1.0,0.39831942,0.15548657,0.3379493,0.20120072,Low,0
0.20907442,0.13155517,0.14961441,0.2065759,0.667577,0.1869172,0.0,0.21512082,0.23593374,0.8266694,0.6208534,0.80996853,0.025580725,0.5453713,0.16858989,Low,0
0.23014215,0.44035834,0.1635276,0.031290703,0.5224063,0.28430772,0.0,0.2167895,0.21118815,0.73941433,0.64191914,0.64176446,0.5454726,0.14568841,0.070415415,Low,0
0.07299396,0.08704438,0.13219497,0.2096472,0.2695264,0.07233116,1.0,0.283277,0.4191385,0.7609911,0.8070605,0.91564393,0.34990144,0.184831,0.018494818,Low,0
0.23365684,0.10883919,0.030309876,0.16463701,0.38943833,0.2732298,0.0,0.070424505,0.38639173,0.8860418,0.9632055,0.773319,0.094332784,0.13485374,0.5165166,Low,0
0.18273896,0.27535477,0.114759065,0.061812535,0.18351603,0.5228731,0.0,0.42488292,0.84597313,0.6919767,0.6332749,0.83055204,0.2900194,0.3286417,0.21607992,Low,0
0.027645603,0.12461479,0.15099879,0.0049481015,0.06120459,0.1472237,1.0,0.24251904,0.24226317,0.7557218,0.9353707,0.79095286,0.15447019,0.14158186,0.53171384,Low,0
0.41103533,0.43333176,0.23023295,0.21973656,0.17280331,0.065339774,0.0,0.13639243,0.12750551,0.74766356,0.9723083,0.7028088,0.09323621,0.23345523,0.30024427,Low,0
0.021615187,0.291845,0.28740335,0.14588824,0.22313325,0.24406815,0.0,0.17507806,0.33241063,0.7687037,0.4868576,0.77336156,0.1936836,0.07461199,0.36208308,Low,0
0.38543826,0.35604182,0.35305065,0.04649823,0.22713953,0.0,0.0,0.0,0.23182094,0.7302175,0.835721,0.9840998,0.11772341,0.06415055,0.3866711,Low,0
0.5476048,0.33989418,0.4912954,0.44892234,0.06826346,0.10691852,1.0,0.17253193,0.40859553,0.8290031,0.7632255,0.49425766,0.21295094,0.09206432,0.40474263,Low,0
0.2568026,0.11855317,0.16051894,0.49373654,0.2878064,0.16156913,0.0,0.16084702,0.0,0.71920717,0.7846005,0.53896004,0.16393594,0.26322067,0.019878712,Low,0
0.09936564,0.11406206,0.0688047,0.06962469,0.28415698,0.3471379,1.0,0.41189662,0.15694179,0.7596239,0.65582675,0.5362775,0.2741715,0.3611668,0.25921026,Low,0
0.227643,0.12871997,0.15105127,0.071829855,0.21877226,0.64334995,0.0,0.35630652,0.07487151,0.6785455,0.9183687,1.0,0.1724879,0.12875538,0.37937596,Low,0
0.23594598,0.2709008,0.23640372,0.36174008,0.28536984,0.066709384,1.0,0.036794145,0.060046144,0.9784707,0.9553109,0.65497625,0.6039792,0.2571729,0.12453896,Low,0
0.15322594,0.17664485,0.4167561,0.30472246,0.1486636,0.23808974,1.0,0.39134106,0.30564594,0.49713206,0.89823145,0.71894443,0.12967655,0.3071093,0.16600524,Low,0
0.13463154,0.09073593,0.19361006,0.0,0.1920139,0.027815448,0.0,0.036435455,0.26141512,0.6475865,0.7890895,0.4258207,0.4827259,0.12538637,-0.0826302,Low,0
0.3724573,0.11804582,0.3481793,0.36642647,0.07745614,0.8927894,0.0,0.1275323,0.089700475,0.73551786,0.934168,0.61921436,0.16591622,0.15568364,0.21078956,Low,0
0.1515103,0.06272102,0.3585536,0.2773425,0.13405827,0.10539128,0.0,0.00434543,0.117980905,0.9847851,0.93471295,0.728804,0.25490496,0.2839901,0.06357554,Low,0
0.26838392,0.15205805,0.3668638,0.6165153,0.04419512,0.23694782,0.0,0.1081145,0.1741331,0.73660445,0.8789236,0.5463499,0.3324084,0.49085093,0.2750392,Low,0
0.023755452,0.10223727,0.12006406,0.28113413,0.508264,0.17010878,0.0,0.2748767,0.17600681,0.6433934,0.7163112,0.576252,0.35842344,0.10332738,-0.047857273,Low,0
0.21292059,0.13034438,0.20904456,0.23266132,0.09137281,0.20013468,0.0,0.2189866,0.55489403,0.9317095,0.8757583,0.7588876,0.99045444,0.045971733,0.36435577,Low,0
0.30150652,0.22108243,0.097197816,0.31843644,0.18165877,0.37374994,0.0,0.033193097,0.30372542,0.7780825,0.9085062,0.9716735,0.6282823,0.08860707,0.31755581,Low,0
0.19315247,0.11326781,0.22786005,0.3895017,0.0735774,0.19762224,1.0,0.2297109,0.12358563,0.95521766,0.54786754,0.75068,0.17393892,0.3685618,-0.0975111,Low,0
0.15440156,0.3867579,0.11037324,0.1533519,0.06963819,0.6699988,0.0,0.21558307,0.2912614,0.786927,0.90401596,0.6166584,0.23777439,0.27276927,0.67557174,Low,0
0.169532,0.33305848,0.16595088,0.3030909,0.70596313,0.2368595,0.0,0.13749042,0.22803603,0.82802653,0.8362986,0.9557119,0.18628013,0.13520688,0.8270542,Low,0
0.40015936,0.34972265,0.34023705,0.014160444,0.08778886,0.11439757,0.0,0.09709282,0.065706,0.92202336,0.82958096,0.91525537,0.6801436,0.29562566,0.2620491,Low,0
0.19125466,0.093734674,0.3197783,0.121194825,0.025539529,0.06768082,0.0,0.45670924,0.55512077,0.6784943,0.73690987,0.6905732,0.23726465,0.085157305,0.37370586,Low,0
0.08398717,0.08392192,0.4507028,0.12519251,0.15451773,0.24442273,0.0,0.17089328,0.2361831,0.7532285,0.8080224,0.9012607,0.003230047,0.22443664,-0.05152688,Low,0
0.4385712,0.28307265,0.06343362,0.09853013,0.17019367,0.22700669,0.0,0.08313525,0.27084404,0.29353383,0.6631323,0.8030357,0.40820622,0.13776226,0.25966725,Low,0
0.4965716,0.080351666,0.24210015,0.28528208,0.4285307,0.15079597,1.0,0.1322313,0.09276341,0.71370834,0.7339407,0.9513345,0.09825386,0.035344034,-0.19135821,Low,0
0.05809381,0.049053803,0.40601346,0.2516806,0.104523316,0.0628255,0.0,0.29945326,0.7689237,0.96864134,0.74757445,0.68904024,0.2664032,0.33316466,0.013381946,Low,0
0.13145325,0.15433721,0.3451451,0.08736828,0.14602995,0.20982409,1.0,0.5625053,0.3207361,0.7328352,0.96557367,0.46465626,0.36671138,0.06585152,0.3473657,Low,0
0.18428954,0.33820722,0.16671155,0.059704788,0.35077944,0.08995655,1.0,0.102375396,0.17472073,0.8311695,0.9419495,0.80732626,0.19769414,0.06637731,0.14120413,Low,0
0.1775831,0.103591956,0.22241773,0.42932045,0.26275074,0.07122328,1.0,0.5840293,0.15267943,0.9058781,0.93625134,0.6625755,0.14048856,0.43222123,-0.2878906,Low,0
0.45099947,0.11572214,0.056994952,0.15728864,0.08736397,0.3601818,0.0,0.30374578,0.15318196,0.67789817,0.818858,0.7213517,0.15191342,0.167893,0.40495256,Low,0
0.47035483,0.28302538,0.21984716,0.24734536,0.095850736,0.2719039,0.0,0.18972483,0.15781383,0.46436495,0.85740405,0.7457481,0.06558935,0.5079969,0.2188331,Low,0
0.46699908,0.17643906,0.38237938,0.24413209,0.2303411,0.26137936,0.0,0.2654715,0.46093383,0.65925306,0.9466855,0.901364,0.53331715,0.20950337,-0.15043665,Low,0
0.058419257,0.15017988,0.18828465,0.51870114,0.27041718,0.12108303,0.0,0.34375113,0.0773336,0.8765493,0.76377887,0.75002354,0.14346984,0.30363855,0.07053265,Low,0
0.09256356,0.11406148,0.14271572,0.17045583,0.1838315,0.25506708,0.0,0.30107817,0.3968957,0.72048336,0.61777896,0.82894325,0.4626698,0.16632795,0.27668384,Low,0
0.1793863,0.13370058,0.2667734,0.21831118,0.19195008,0.13672853,1.0,0.18209589,0.21209922,0.878112,0.78310794,0.8900346,0.44950145,0.1810264,-0.101022564,Low,0
0.35160023,0.46153605,0.61638016,0.38122335,0.30911762,0.26224,0.0,0.1929833,0.2548857,0.88692653,0.49432015,0.78412145,0.16176039,0.39372206,0.5719004,Low,0
0.2772381,0.16087386,0.09168659,0.23101811,0.17816865,0.22212559,0.0,0.21287486,0.32106233,0.56542623,0.91200304,0.76058096,0.17597406,0.113890685,-0.25739843,Low,0
0.3675913,0.16814469,0.088736944,0.14118923,0.12866767,0.040539984,0.0,0.03618085,0.17645164,0.9837337,0.87421495,0.9282252,0.023436923,0.3313119,-0.13803054,Low,0
0.23794769,0.83231014,0.01981782,0.22771497,0.44816694,0.13603576,1.0,0.10721063,0.40798822,0.77385235,0.9120065,0.7118912,0.75936234,0.06790476,0.40724304,Low,0
0.3244424,0.17332517,0.03819121,0.32749176,0.12411142,0.011937782,0.0,0.37506837,0.47706816,0.76819605,0.7057697,0.9130194,0.15723595,0.2519344,0.42135835,Low,0
0.0,0.24690396,0.4468578,0.22613522,0.5392033,0.1942987,1.0,0.10834336,0.12613901,0.6498186,0.9656364,0.44539687,0.20646033,0.21579897,0.19859007,Low,0
0.042367812,0.35760543,0.24548167,0.8534125,0.32606927,0.15309975,0.0,0.13188823,0.14457296,0.7498763,0.991526,0.913436,0.1933272,0.24144442,0.122333735,Low,0
0.3967735,0.4920073,0.20721887,0.2659007,0.31819177,0.18849456,0.0,0.23858044,0.08468704,0.75747347,0.79800576,0.44603524,0.19431737,0.19891138,0.448149,Low,0
0.19219223,0.18385439,0.13562122,0.05339952,0.18071997,0.16429731,0.0,0.3386336,0.4416951,0.76359665,0.6827392,0.8366782,0.11326253,0.42122987,-0.09779899,Low,0
0.2181544,0.25270066,0.19739574,0.15529329,0.19923316,0.0444131,0.0,0.20362,0.13424027,0.76597255,0.867674,0.6352614,0.48408538,0.055813745,0.6032076,Low,0
0.4637589,0.0890739,0.159843,0.05251483,0.47420245,0.1280924,0.0,0.5228675,0.2048263,0.7110121,0.86409295,0.56682694,0.30665666,0.22783148,0.031784903,Low,0
0.086506255,0.41038585,0.24719772,0.21080562,0.09865807,0.010752038,0.0,0.021180797,0.051488936,0.87928325,0.7279277,0.9275756,0.14300047,0.112861134,0.70834047,Low,0
0.26290476,0.32653815,0.18566978,0.025143098,0.28674713,0.22041962,0.0,0.10649991,0.3891066,0.92557234,0.6110472,0.7722701,0.23624633,0.1554282,0.6065171,Low,0
0.03604876,0.3458987,0.57071227,0.21441258,0.110975154,0.33839795,0.0,0.38630313,0.03791172,0.43339065,0.9347631,0.7283466,0.20571357,0.0,0.19570524,Low,0
0.2814889,0.15579754,0.035707306,0.30357283,0.23825397,0.19736724,0.0,0.21020041,0.58033615,0.7479617,0.7597141,0.73699826,0.12431538,0.48806122,0.093154274,Low,0
0.26894274,0.2944594,0.44007924,0.19620591,0.1125814,0.059020936,0.0,0.563588,0.28475347,0.92127585,0.69912595,0.71087354,0.536625,0.5070786,-0.011198753,Low,0
0.21021073,0.3100416,0.46527869,0.19194898,0.20958225,0.050442908,1.0,0.60829467,0.1173105,0.85261387,0.6878326,0.8690534,0.3333935,0.13021149,-0.34276995,Low,0
0.26155648,0.37583977,0.18356557,0.10863995,0.33951503,0.08505321,0.0,0.16643824,0.41936836,0.8408221,0.8623725,0.76156604,0.100759074,0.13064966,0.3336824,Low,0
0.16739754,0.30151835,0.08241529,0.14653738,0.116138294,0.13623095,0.0,0.028177092,0.16535625,0.8009344,0.6650468,0.6541754,0.0698009,0.18290825,0.5916584,Low,0
0.30554074,0.17550232,0.20585781,0.051922213,0.104328625,0.23613231,1.0,0.25858897,0.512794,0.9354416,0.756132,0.80395895,0.7748731,0.10811378,0.39959505,Low,0
0.012913068,0.30043265,0.010104893,0.065552555,0.22652468,0.17384098,0.0,0.25597376,0.4691196,0.8259372,0.6913064,0.7711,0.22792374,0.33813807,0.067002,Low,0
0.255997,0.12801765,0.44975615,0.083219,0.08545236,0.097901575,0.0,0.16453606,0.06097192,0.6745094,0.9863983,0.80331075,0.54231995,0.20962638,0.09251814,Low,0
0.16405377,0.085885115,0.10812681,0.22904485,0.0113225775,0.29507712,0.0,0.4362948,0.47691482,0.5463704,0.7224468,0.89592993,0.11579453,0.323894,0.38500836,Low,0
0.28036398,0.24100095,0.15566936,0.44965535,0.35550967,0.23453167,0.0,0.17649405,0.17342794,0.8076897,0.9532539,0.9740113,0.4615865,0.45459622,0.11827669,Low,0
0.25794202,0.20960331,0.13012634,0.17891873,0.33793285,0.21397877,1.0,0.33851087,0.9052652,0.9233371,0.7030848,0.5909562,0.41030788,0.23754874,-0.16713367,Low,0
0.1938906,0.095490344,0.17564958,0.17923751,0.0,0.17822236,0.0,0.25047353,0.053890232,0.87444395,0.70932806,0.79645354,0.10432268,0.24193045,-0.27466002,Low,0
0.41128114,0.77773565,0.17926878,0.16027609,0.25862744,0.010360437,0.0,0.10554412,0.07699083,0.6624869,0.85637534,0.5509908,0.33446047,0.46967492,0.5884826,Low,0
0.12702264,0.18822542,0.1558515,0.30480695,0.13689893,0.034049142,1.0,0.15550452,0.51892126,1.0,0.84131664,0.5492368,0.15653297,0.32318148,0.41402557,Low,0
0.054172393,0.47280014,0.12871179,0.27204075,0.0826684,0.34220904,0.0,0.395538,0.11417946,0.8967585,0.7048961,0.8360042,0.4063932,0.08994549,0.16168314,Low,0
0.07605811,0.47229552,0.18192288,0.22959684,0.056545626,0.07922087,1.0,0.39174032,0.12251049,0.9329627,0.85152763,0.75526875,0.07075479,0.20167927,0.2824038,Low,0
0.46511483,0.24952786,0.32301766,0.15486252,0.07718136,0.10296281,1.0,0.08734448,0.57205015,0.92858464,0.7073038,0.6093289,0.38594043,0.232615,0.07824956,Low,0
0.12946853,0.4050659,0.24642971,0.33749598,0.22113305,0.36222428,0.0,0.11507455,0.6169821,0.8211883,0.9009723,0.5649635,0.7265465,0.46058932,0.19165598,Low,0
0.18333617,0.1736944,0.13904494,0.24600714,0.09534734,0.006339588,0.0,0.0,0.0266706,0.9304937,0.54548436,0.7025565,0.06798062,0.12818845,0.20522112,Low,0
0.20659873,0.7293301,0.09920459,0.19482903,0.26189554,0.15495604,0.0,0.43589538,0.21758096,0.7168364,0.8867809,0.9129456,0.11922019,0.20067357,-0.034532726,Low,0
0.015723178,0.15466231,0.19172253,0.21274504,0.11852005,0.1709289,0.0,0.20183292,0.21033038,0.89626193,0.51765805,0.710947,0.08373633,0.54623497,-0.06612246,Low,0
0.25632918,0.4504352,0.38895175,0.31286535,0.13784356,0.1969787,0.0,0.2263196,0.30851033,0.9003784,0.54864645,0.7929007,0.086920105,0.30129316,0.14466508,Low,0
0.0618226,0.35053897,0.267146,0.28957078,0.4474341,0.11674913,1.0,0.06455464,0.17548358,0.9421603,0.6742973,0.6425939,0.28024295,0.35742518,0.07659556,Low,0
0.26379398,0.30686504,0.08009033,0.17102554,0.33099574,0.25223848,0.0,0.24917994,0.29849234,0.71944547,0.8805556,0.4679212,0.105417155,0.11415967,0.14580624,Low,0
0.41835564,0.21168372,0.1092348,0.45020956,0.2485461,0.32863867,0.0,0.3229011,0.07329001,0.93767506,0.8798798,0.93324745,0.2784916,0.026550084,0.15496564,Low,0
0.14281636,0.43499434,0.12365512,0.27602637,0.31618637,0.08894304,0.0,0.105222456,0.88661087,0.71366763,0.72449577,0.7481933,0.32372257,0.029072808,0.31257445,Low,0
0.29542384,0.4461438,0.47440463,0.1475995,0.113486946,0.28969315,0.0,0.252342,0.610345,0.92861485,0.63859665,0.7517838,0.12179788,0.570087,0.2957051,Low,0
0.17036185,0.23375946,0.26164344,0.3136769,0.22230463,0.3879785,1.0,0.25919765,0.27976102,0.7888354,0.6982982,0.5807951,0.12998222,0.0,0.41131356,Low,0
0.7504642,0.47492403,0.027150668,0.268519,0.21168274,0.27152312,1.0,0.11668451,0.24592963,0.49077743,0.5619156,0.569739,0.21760142,0.16385764,0.22709225,Low,0
0.59701335,0.52087545,0.21213095,0.35672343,0.40637487,0.04207165,0.0,0.1878338,0.66367066,0.81946826,0.9169601,0.8542228,0.24002917,0.043158635,0.30064228,Low,0
0.28976852,0.11446636,0.13134573,0.3512807,0.11897922,0.19611314,1.0,0.24153183,0.13124439,0.7966495,0.7076628,0.9380426,0.31776458,0.50507176,0.62399447,Low,0
0.3253385,0.18554921,0.38468772,0.015317501,0.1764344,0.25077835,1.0,0.11232364,0.2944813,0.4888043,0.679117,0.7312259,0.2951958,0.4216596,0.45899597,Low,0
0.35679415,0.26201546,0.4643509,0.33027816,0.10082388,0.13753392,1.0,0.13231082,0.26897368,0.8560357,0.7856157,0.96098924,0.19572374,0.15767871,0.46452135,Low,0
0.2198164,0.3499426,0.20202002,0.35802418,0.16200598,0.06826754,0.0,0.33709174,0.07874167,0.6673838,0.8132337,0.6595394,0.1730717,0.4060023,0.2255789,Low,0
0.22334273,0.039034773,0.10090517,0.4114964,0.08324918,0.2816973,0.0,0.058019612,0.4166282,0.60076004,0.8216416,0.6128169,0.3271095,0.26763052,0.5257388,Low,0
0.3071622,0.37820032,0.18949291,0.29058483,0.22012745,0.2237189,0.0,0.5022322,0.27251506,0.75817853,0.7799372,0.8663644,0.44730675,0.19462614,0.4240617,Low,0
0.25826222,0.324966,0.05588048,0.24388495,0.24324198,0.37344941,0.0,0.3974885,0.14772181,0.9880569,0.60353154,0.7664648,0.3395715,0.2543117,0.29242426,Low,0
0.29336712,0.4594941,0.3440496,0.072860114,0.11503088,0.08982858,0.0,0.12811595,0.08210015,1.0,0.8464274,0.71690714,0.28593487,0.2579639,-0.16064249,Low,0
0.04256802,0.04431911,0.16525789,0.1136552,0.25989076,0.31320038,0.0,0.2821157,0.22397414,0.98880744,1.0,0.8564289,0.25373703,0.29388714,0.3797865,Low,0
0.1591836,0.0968603,0.2117417,0.37251243,0.10261404,0.11752692,0.0,0.12832421,0.15912972,0.7008373,0.8089115,0.82245916,0.13565013,0.040840484,0.16870943,Low,0
0.3561731,0.078932784,0.39741462,0.015829386,0.30269513,0.47623038,0.0,0.45972392,0.06682455,0.7780036,0.8944174,0.76716006,0.15590452,0.19058864,0.14786887,Low,0
0.6426328,0.2910517,0.32960004,0.098239295,0.24352555,0.012450217,0.0,0.10472171,0.33927444,0.89847594,0.7803109,0.4322432,0.541859,0.059717365,-0.004600492,Low,0
0.18617073,0.46067804,0.60683227,0.26585078,0.24119557,0.4289585,0.0,0.16607396,0.2704856,0.88425297,0.88723576,0.37285727,0.0,0.3549825,0.49268067,Low,0
0.2078593,0.15789396,0.415731,0.13570505,0.5155826,0.28328052,0.0,0.076851584,0.26346007,0.9224009,0.8996711,0.7647393,0.1791526,0.63576853,-0.073227264,Low,0
0.06769488,0.23656145,0.43643576,0.033143383,0.3626292,0.036805984,0.0,0.193966,0.32820144,0.6976402,1.0,0.74334395,0.58876526,0.19537665,0.22575566,Low,0
